event_id,user_id,session_id,event_timestamp,event_name,session_duration_sec,feature_used
evt_15411,usr_003280,sess_325573b7bc,2026-07-11 04:52:41,kyc_completed,240,Identity_Verification
evt_15412,usr_003280,sess_325573b7bc,2026-07-11 04:53:52,first_core_action,320,Core_Dashboard
evt_15413,usr_003280,sess_196445dc3d,2026-07-12 15:20:17,app_open,18,Home_Feed
evt_15414,usr_003280,sess_196445dc3d,2026-07-12 15:23:23,repeat_action,210,Feature_Usage
evt_15415,usr_003280,sess_d421876d14,2026-07-18 07:23:17,app_open,18,Home_Feed
evt_15416,usr_003280,sess_d421876d14,2026-07-18 07:24:16,repeat_action,210,Feature_Usage
evt_15417,usr_003280,sess_35b1bc33a3,2026-08-01 16:01:17,app_open,18,Home_Feed
evt_15418,usr_003280,sess_35b1bc33a3,2026-08-01 16:02:40,repeat_action,210,Feature_Usage
evt_15419,usr_003281,sess_25b9729bde,2026-08-10 23:48:31,app_open,15,Splash_Screen
evt_15420,usr_003282,sess_b8cb0b8bba,2026-08-09 17:56:52,app_open,15,Splash_Screen
evt_15421,usr_003282,sess_b8cb0b8bba,2026-08-09 17:57:08,signup_initiated,40,Auth_Modal
evt_15422,usr_003283,sess_4af994e26a,2026-06-10 09:25:32,app_open,15,Splash_Screen
evt_15423,usr_003283,sess_4af994e26a,2026-06-10 09:25:56,signup_initiated,40,Auth_Modal
evt_15424,usr_003283,sess_4af994e26a,2026-06-10 09:26:33,signup_completed,75,Auth_Modal
evt_15425,usr_003283,sess_4af994e26a,2026-06-10 09:27:28,kyc_initiated,110,Identity_Verification
evt_15426,usr_003284,sess_31ae7b919c,2026-06-08 13:25:50,app_open,15,Splash_Screen
evt_15427,usr_003284,sess_31ae7b919c,2026-06-08 13:26:24,signup_initiated,40,Auth_Modal
evt_15428,usr_003285,sess_270a3006e0,2026-08-20 09:28:30,app_open,15,Splash_Screen
evt_15429,usr_003285,sess_270a3006e0,2026-08-20 09:29:09,signup_initiated,40,Auth_Modal
evt_15430,usr_003285,sess_270a3006e0,2026-08-20 09:30:06,signup_completed,75,Auth_Modal
evt_15431,usr_003286,sess_acadd0bd7e,2026-08-05 08:34:11,app_open,15,Splash_Screen
evt_15432,usr_003286,sess_acadd0bd7e,2026-08-05 08:34:42,signup_initiated,40,Auth_Modal
evt_15433,usr_003286,sess_acadd0bd7e,2026-08-05 08:35:41,signup_completed,75,Auth_Modal
evt_15434,usr_003287,sess_d7fc9e25ce,2026-06-01 10:13:37,app_open,15,Splash_Screen
evt_15435,usr_003287,sess_d7fc9e25ce,2026-06-01 10:13:53,signup_initiated,40,Auth_Modal
evt_15436,usr_003287,sess_d7fc9e25ce,2026-06-01 10:14:53,signup_completed,75,Auth_Modal
evt_15437,usr_003287,sess_d7fc9e25ce,2026-06-01 10:15:37,kyc_initiated,110,Identity_Verification
evt_15438,usr_003287,sess_d7fc9e25ce,2026-06-01 10:17:00,kyc_completed,240,Identity_Verification
evt_15439,usr_003287,sess_d7fc9e25ce,2026-06-01 10:18:18,first_core_action,320,Core_Dashboard
evt_15440,usr_003287,sess_5a2399cac3,2026-06-02 12:34:37,app_open,18,Home_Feed
evt_15441,usr_003287,sess_5a2399cac3,2026-06-02 12:37:27,repeat_action,210,Feature_Usage
evt_15442,usr_003287,sess_12fdc7dda5,2026-06-04 18:31:37,app_open,18,Home_Feed
evt_15443,usr_003287,sess_12fdc7dda5,2026-06-04 18:33:58,repeat_action,210,Feature_Usage
evt_15444,usr_003287,sess_9d32c3fddf,2026-06-22 15:33:37,app_open,18,Home_Feed
evt_15445,usr_003287,sess_9d32c3fddf,2026-06-22 15:36:41,repeat_action,210,Feature_Usage
evt_15446,usr_003288,sess_c4e070bb1c,2026-08-18 19:55:22,app_open,15,Splash_Screen
evt_15447,usr_003288,sess_c4e070bb1c,2026-08-18 19:55:32,signup_initiated,40,Auth_Modal
evt_15448,usr_003288,sess_c4e070bb1c,2026-08-18 19:56:19,signup_completed,75,Auth_Modal
evt_15449,usr_003288,sess_c4e070bb1c,2026-08-18 19:57:06,kyc_initiated,110,Identity_Verification
evt_15450,usr_003288,sess_c4e070bb1c,2026-08-18 19:59:29,kyc_completed,240,Identity_Verification
evt_15451,usr_003288,sess_c4e070bb1c,2026-08-18 20:00:08,first_core_action,320,Core_Dashboard
evt_15452,usr_003288,sess_ce60466d1f,2026-08-20 00:42:22,app_open,18,Home_Feed
evt_15453,usr_003288,sess_ce60466d1f,2026-08-20 00:43:53,repeat_action,210,Feature_Usage
evt_15454,usr_003288,sess_3a51f86b47,2026-08-21 20:10:22,app_open,18,Home_Feed
evt_15455,usr_003288,sess_3a51f86b47,2026-08-21 20:13:23,repeat_action,210,Feature_Usage
evt_15456,usr_003289,sess_daba396f53,2026-06-07 00:11:03,app_open,15,Splash_Screen
evt_15457,usr_003289,sess_daba396f53,2026-06-07 00:11:18,signup_initiated,40,Auth_Modal
evt_15458,usr_003290,sess_2cb2589225,2026-08-22 06:45:07,app_open,15,Splash_Screen
evt_15459,usr_003290,sess_2cb2589225,2026-08-22 06:45:17,signup_initiated,40,Auth_Modal
evt_15460,usr_003290,sess_2cb2589225,2026-08-22 06:46:36,signup_completed,75,Auth_Modal
evt_15461,usr_003290,sess_2cb2589225,2026-08-22 06:46:57,kyc_initiated,110,Identity_Verification
evt_15462,usr_003291,sess_8f15028910,2026-07-22 17:16:56,app_open,15,Splash_Screen
evt_15463,usr_003291,sess_8f15028910,2026-07-22 17:17:09,signup_initiated,40,Auth_Modal
evt_15464,usr_003292,sess_c7ea35c6d1,2026-06-10 19:20:21,app_open,15,Splash_Screen
evt_15465,usr_003292,sess_c7ea35c6d1,2026-06-10 19:20:36,signup_initiated,40,Auth_Modal
evt_15466,usr_003292,sess_c7ea35c6d1,2026-06-10 19:21:11,signup_completed,75,Auth_Modal
evt_15467,usr_003293,sess_5a8cb1d19a,2026-08-16 11:56:42,app_open,15,Splash_Screen
evt_15468,usr_003294,sess_1f060f47f8,2026-06-16 09:21:45,app_open,15,Splash_Screen
evt_15469,usr_003294,sess_1f060f47f8,2026-06-16 09:22:00,signup_initiated,40,Auth_Modal
evt_15470,usr_003294,sess_1f060f47f8,2026-06-16 09:22:48,signup_completed,75,Auth_Modal
evt_15471,usr_003294,sess_1f060f47f8,2026-06-16 09:23:30,kyc_initiated,110,Identity_Verification
evt_15472,usr_003294,sess_1f060f47f8,2026-06-16 09:26:26,kyc_completed,240,Identity_Verification
evt_15473,usr_003294,sess_1f060f47f8,2026-06-16 09:27:52,first_core_action,320,Core_Dashboard
evt_15474,usr_003294,sess_be0232402b,2026-07-07 14:16:45,app_open,18,Home_Feed
evt_15475,usr_003294,sess_be0232402b,2026-07-07 14:19:44,repeat_action,210,Feature_Usage
evt_15476,usr_003294,sess_c014dfd9da,2026-07-16 19:59:45,app_open,18,Home_Feed
evt_15477,usr_003294,sess_c014dfd9da,2026-07-16 20:01:08,repeat_action,210,Feature_Usage
evt_15478,usr_003295,sess_3e6e20031b,2026-06-26 08:18:30,app_open,15,Splash_Screen
evt_15479,usr_003295,sess_3e6e20031b,2026-06-26 08:19:09,signup_initiated,40,Auth_Modal
evt_15480,usr_003296,sess_38f467438c,2026-07-16 20:16:15,app_open,15,Splash_Screen
evt_15481,usr_003296,sess_38f467438c,2026-07-16 20:16:36,signup_initiated,40,Auth_Modal
evt_15482,usr_003296,sess_38f467438c,2026-07-16 20:17:36,signup_completed,75,Auth_Modal
evt_15483,usr_003296,sess_38f467438c,2026-07-16 20:18:06,kyc_initiated,110,Identity_Verification
evt_15484,usr_003297,sess_24345b709d,2026-06-12 04:58:52,app_open,15,Splash_Screen
evt_15485,usr_003297,sess_24345b709d,2026-06-12 04:59:29,signup_initiated,40,Auth_Modal
evt_15486,usr_003297,sess_24345b709d,2026-06-12 05:00:46,signup_completed,75,Auth_Modal
evt_15487,usr_003298,sess_4eea472b4a,2026-08-15 20:03:52,app_open,15,Splash_Screen
evt_15488,usr_003298,sess_4eea472b4a,2026-08-15 20:04:14,signup_initiated,40,Auth_Modal
evt_15489,usr_003299,sess_31bc138eff,2026-07-09 11:37:15,app_open,15,Splash_Screen
evt_15490,usr_003299,sess_31bc138eff,2026-07-09 11:37:26,signup_initiated,40,Auth_Modal
evt_15491,usr_003299,sess_31bc138eff,2026-07-09 11:38:19,signup_completed,75,Auth_Modal
evt_15492,usr_003299,sess_31bc138eff,2026-07-09 11:39:00,kyc_initiated,110,Identity_Verification
evt_15493,usr_003299,sess_31bc138eff,2026-07-09 11:40:22,kyc_completed,240,Identity_Verification
evt_15494,usr_003299,sess_31bc138eff,2026-07-09 11:41:14,first_core_action,320,Core_Dashboard
evt_15495,usr_003299,sess_a2400934e9,2026-07-16 14:52:15,app_open,18,Home_Feed
evt_15496,usr_003299,sess_a2400934e9,2026-07-16 14:53:42,repeat_action,210,Feature_Usage
evt_15497,usr_003300,sess_733ff0660b,2026-07-19 15:58:18,app_open,15,Splash_Screen
evt_15498,usr_003300,sess_733ff0660b,2026-07-19 15:58:29,signup_initiated,40,Auth_Modal
evt_15499,usr_003301,sess_206c4337d8,2026-06-11 10:15:02,app_open,15,Splash_Screen
evt_15500,usr_003301,sess_206c4337d8,2026-06-11 10:15:14,signup_initiated,40,Auth_Modal
evt_15501,usr_003301,sess_206c4337d8,2026-06-11 10:16:27,signup_completed,75,Auth_Modal
evt_15502,usr_003302,sess_0908bea9c7,2026-08-17 14:59:38,app_open,15,Splash_Screen
evt_15503,usr_003302,sess_0908bea9c7,2026-08-17 15:00:18,signup_initiated,40,Auth_Modal
evt_15504,usr_003302,sess_0908bea9c7,2026-08-17 15:01:27,signup_completed,75,Auth_Modal
evt_15505,usr_003303,sess_3631c1e508,2026-06-20 20:39:52,app_open,15,Splash_Screen
evt_15506,usr_003303,sess_3631c1e508,2026-06-20 20:40:02,signup_initiated,40,Auth_Modal
evt_15507,usr_003303,sess_3631c1e508,2026-06-20 20:40:54,signup_completed,75,Auth_Modal
evt_15508,usr_003304,sess_d439780b5d,2026-07-03 06:31:31,app_open,15,Splash_Screen
evt_15509,usr_003304,sess_d439780b5d,2026-07-03 06:32:14,signup_initiated,40,Auth_Modal
evt_15510,usr_003304,sess_d439780b5d,2026-07-03 06:33:02,signup_completed,75,Auth_Modal
evt_15511,usr_003304,sess_d439780b5d,2026-07-03 06:33:27,kyc_initiated,110,Identity_Verification
evt_15512,usr_003304,sess_d439780b5d,2026-07-03 06:34:57,kyc_completed,240,Identity_Verification
evt_15513,usr_003304,sess_d439780b5d,2026-07-03 06:36:15,first_core_action,320,Core_Dashboard
evt_15514,usr_003304,sess_f7d2c239ee,2026-07-06 13:07:31,app_open,18,Home_Feed
evt_15515,usr_003304,sess_f7d2c239ee,2026-07-06 13:09:38,repeat_action,210,Feature_Usage
evt_15516,usr_003304,sess_9c5bb9eee0,2026-07-10 07:25:31,app_open,18,Home_Feed
evt_15517,usr_003304,sess_9c5bb9eee0,2026-07-10 07:26:43,repeat_action,210,Feature_Usage
evt_15518,usr_003305,sess_1943973512,2026-06-02 12:22:06,app_open,15,Splash_Screen
evt_15519,usr_003306,sess_f4ee246329,2026-08-21 11:10:54,app_open,15,Splash_Screen
evt_15520,usr_003306,sess_f4ee246329,2026-08-21 11:11:27,signup_initiated,40,Auth_Modal
evt_15521,usr_003306,sess_f4ee246329,2026-08-21 11:12:28,signup_completed,75,Auth_Modal
evt_15522,usr_003307,sess_4709e7e75c,2026-06-15 22:50:14,app_open,15,Splash_Screen
evt_15523,usr_003307,sess_4709e7e75c,2026-06-15 22:50:43,signup_initiated,40,Auth_Modal
evt_15524,usr_003307,sess_4709e7e75c,2026-06-15 22:52:12,signup_completed,75,Auth_Modal
evt_15525,usr_003308,sess_16798f9d8f,2026-06-09 13:27:25,app_open,15,Splash_Screen
evt_15526,usr_003308,sess_16798f9d8f,2026-06-09 13:28:05,signup_initiated,40,Auth_Modal
evt_15527,usr_003308,sess_16798f9d8f,2026-06-09 13:29:26,signup_completed,75,Auth_Modal
evt_15528,usr_003308,sess_16798f9d8f,2026-06-09 13:29:56,kyc_initiated,110,Identity_Verification
evt_15529,usr_003308,sess_16798f9d8f,2026-06-09 13:32:29,kyc_completed,240,Identity_Verification
evt_15530,usr_003309,sess_3d82f849de,2026-08-06 18:13:32,app_open,15,Splash_Screen
evt_15531,usr_003309,sess_3d82f849de,2026-08-06 18:14:10,signup_initiated,40,Auth_Modal
evt_15532,usr_003309,sess_3d82f849de,2026-08-06 18:14:50,signup_completed,75,Auth_Modal
evt_15533,usr_003309,sess_3d82f849de,2026-08-06 18:15:36,kyc_initiated,110,Identity_Verification
evt_15534,usr_003309,sess_3d82f849de,2026-08-06 18:16:41,kyc_completed,240,Identity_Verification
evt_15535,usr_003309,sess_3d82f849de,2026-08-06 18:18:32,first_core_action,320,Core_Dashboard
evt_15536,usr_003309,sess_95be3c8f8a,2026-08-08 03:51:32,app_open,18,Home_Feed
evt_15537,usr_003309,sess_95be3c8f8a,2026-08-08 03:52:38,repeat_action,210,Feature_Usage
evt_15538,usr_003309,sess_715192bbcc,2026-08-10 04:34:32,app_open,18,Home_Feed
evt_15539,usr_003309,sess_715192bbcc,2026-08-10 04:35:45,repeat_action,210,Feature_Usage
evt_15540,usr_003309,sess_703cf10fea,2026-08-14 06:35:32,app_open,18,Home_Feed
evt_15541,usr_003309,sess_703cf10fea,2026-08-14 06:38:17,repeat_action,210,Feature_Usage
evt_15542,usr_003310,sess_1f8d4fe8c1,2026-06-18 11:56:39,app_open,15,Splash_Screen
evt_15543,usr_003311,sess_b2e65fbe24,2026-06-30 02:18:54,app_open,15,Splash_Screen
evt_15544,usr_003311,sess_b2e65fbe24,2026-06-30 02:19:33,signup_initiated,40,Auth_Modal
evt_15545,usr_003311,sess_b2e65fbe24,2026-06-30 02:20:33,signup_completed,75,Auth_Modal
evt_15546,usr_003312,sess_f99ca3a40d,2026-08-12 21:40:28,app_open,15,Splash_Screen
evt_15547,usr_003312,sess_f99ca3a40d,2026-08-12 21:40:59,signup_initiated,40,Auth_Modal
evt_15548,usr_003312,sess_f99ca3a40d,2026-08-12 21:41:40,signup_completed,75,Auth_Modal
evt_15549,usr_003312,sess_f99ca3a40d,2026-08-12 21:42:39,kyc_initiated,110,Identity_Verification
evt_15550,usr_003313,sess_a923f4262e,2026-06-20 12:26:26,app_open,15,Splash_Screen
evt_15551,usr_003313,sess_a923f4262e,2026-06-20 12:26:43,signup_initiated,40,Auth_Modal
evt_15552,usr_003313,sess_a923f4262e,2026-06-20 12:27:50,signup_completed,75,Auth_Modal
evt_15553,usr_003314,sess_475d16d81b,2026-08-29 03:04:03,app_open,15,Splash_Screen
evt_15554,usr_003314,sess_475d16d81b,2026-08-29 03:04:32,signup_initiated,40,Auth_Modal
evt_15555,usr_003314,sess_475d16d81b,2026-08-29 03:05:24,signup_completed,75,Auth_Modal
evt_15556,usr_003314,sess_475d16d81b,2026-08-29 03:06:23,kyc_initiated,110,Identity_Verification
evt_15557,usr_003314,sess_475d16d81b,2026-08-29 03:08:46,kyc_completed,240,Identity_Verification
evt_15558,usr_003314,sess_475d16d81b,2026-08-29 03:10:14,first_core_action,320,Core_Dashboard
evt_15559,usr_003314,sess_88fb202fcf,2026-08-30 07:36:03,app_open,18,Home_Feed
evt_15560,usr_003314,sess_88fb202fcf,2026-08-30 07:37:18,repeat_action,210,Feature_Usage
evt_15561,usr_003314,sess_b3ae6e9444,2026-09-01 07:44:03,app_open,18,Home_Feed
evt_15562,usr_003314,sess_b3ae6e9444,2026-09-01 07:46:16,repeat_action,210,Feature_Usage
evt_15563,usr_003315,sess_3317474c2f,2026-06-17 21:03:31,app_open,15,Splash_Screen
evt_15564,usr_003315,sess_3317474c2f,2026-06-17 21:03:56,signup_initiated,40,Auth_Modal
evt_15565,usr_003315,sess_3317474c2f,2026-06-17 21:05:13,signup_completed,75,Auth_Modal
evt_15566,usr_003315,sess_3317474c2f,2026-06-17 21:05:45,kyc_initiated,110,Identity_Verification
evt_15567,usr_003315,sess_3317474c2f,2026-06-17 21:07:07,kyc_completed,240,Identity_Verification
evt_15568,usr_003315,sess_3317474c2f,2026-06-17 21:08:31,first_core_action,320,Core_Dashboard
evt_15569,usr_003315,sess_c829a453f7,2026-06-19 07:19:31,app_open,18,Home_Feed
evt_15570,usr_003315,sess_c829a453f7,2026-06-19 07:20:58,repeat_action,210,Feature_Usage
evt_15571,usr_003316,sess_ea2d50a957,2026-06-07 16:07:43,app_open,15,Splash_Screen
evt_15572,usr_003316,sess_ea2d50a957,2026-06-07 16:08:23,signup_initiated,40,Auth_Modal
evt_15573,usr_003316,sess_ea2d50a957,2026-06-07 16:09:41,signup_completed,75,Auth_Modal
evt_15574,usr_003316,sess_ea2d50a957,2026-06-07 16:10:02,kyc_initiated,110,Identity_Verification
evt_15575,usr_003316,sess_ea2d50a957,2026-06-07 16:11:57,kyc_completed,240,Identity_Verification
evt_15576,usr_003317,sess_ad60a91090,2026-06-02 21:07:39,app_open,15,Splash_Screen
evt_15577,usr_003317,sess_ad60a91090,2026-06-02 21:08:11,signup_initiated,40,Auth_Modal
evt_15578,usr_003317,sess_ad60a91090,2026-06-02 21:09:00,signup_completed,75,Auth_Modal
evt_15579,usr_003317,sess_ad60a91090,2026-06-02 21:09:26,kyc_initiated,110,Identity_Verification
evt_15580,usr_003317,sess_ad60a91090,2026-06-02 21:11:51,kyc_completed,240,Identity_Verification
evt_15581,usr_003317,sess_ad60a91090,2026-06-02 21:12:38,first_core_action,320,Core_Dashboard
evt_15582,usr_003317,sess_ed072a835a,2026-06-04 00:51:39,app_open,18,Home_Feed
evt_15583,usr_003317,sess_ed072a835a,2026-06-04 00:52:48,repeat_action,210,Feature_Usage
evt_15584,usr_003317,sess_16ecdc9d85,2026-06-24 05:37:39,app_open,18,Home_Feed
evt_15585,usr_003317,sess_16ecdc9d85,2026-06-24 05:39:49,repeat_action,210,Feature_Usage
evt_15586,usr_003317,sess_716773c2fd,2026-07-03 01:15:39,app_open,18,Home_Feed
evt_15587,usr_003317,sess_716773c2fd,2026-07-03 01:17:28,repeat_action,210,Feature_Usage
evt_15588,usr_003318,sess_9cd5bc7331,2026-07-31 17:53:00,app_open,15,Splash_Screen
evt_15589,usr_003318,sess_9cd5bc7331,2026-07-31 17:53:44,signup_initiated,40,Auth_Modal
evt_15590,usr_003318,sess_9cd5bc7331,2026-07-31 17:54:34,signup_completed,75,Auth_Modal
evt_15591,usr_003318,sess_9cd5bc7331,2026-07-31 17:55:07,kyc_initiated,110,Identity_Verification
evt_15592,usr_003318,sess_9cd5bc7331,2026-07-31 17:56:38,kyc_completed,240,Identity_Verification
evt_15593,usr_003318,sess_9cd5bc7331,2026-07-31 17:57:53,first_core_action,320,Core_Dashboard
evt_15594,usr_003318,sess_b01df803aa,2026-08-04 03:37:00,app_open,18,Home_Feed
evt_15595,usr_003318,sess_b01df803aa,2026-08-04 03:39:08,repeat_action,210,Feature_Usage
evt_15596,usr_003319,sess_3c0af50c57,2026-07-09 16:44:11,app_open,15,Splash_Screen
evt_15597,usr_003319,sess_3c0af50c57,2026-07-09 16:44:28,signup_initiated,40,Auth_Modal
evt_15598,usr_003320,sess_b1c52132c6,2026-08-01 06:54:12,app_open,15,Splash_Screen
evt_15599,usr_003320,sess_b1c52132c6,2026-08-01 06:54:31,signup_initiated,40,Auth_Modal
evt_15600,usr_003320,sess_b1c52132c6,2026-08-01 06:55:04,signup_completed,75,Auth_Modal
evt_15601,usr_003320,sess_b1c52132c6,2026-08-01 06:55:39,kyc_initiated,110,Identity_Verification
evt_15602,usr_003320,sess_b1c52132c6,2026-08-01 06:56:39,kyc_completed,240,Identity_Verification
evt_15603,usr_003320,sess_b1c52132c6,2026-08-01 06:58:13,first_core_action,320,Core_Dashboard
evt_15604,usr_003320,sess_5c3df99941,2026-08-02 15:57:12,app_open,18,Home_Feed
evt_15605,usr_003320,sess_5c3df99941,2026-08-02 15:57:59,repeat_action,210,Feature_Usage
evt_15606,usr_003320,sess_730130d2db,2026-08-04 11:28:12,app_open,18,Home_Feed
evt_15607,usr_003320,sess_730130d2db,2026-08-04 11:29:02,repeat_action,210,Feature_Usage
evt_15608,usr_003320,sess_eb033902eb,2026-08-08 16:18:12,app_open,18,Home_Feed
evt_15609,usr_003320,sess_eb033902eb,2026-08-08 16:20:40,repeat_action,210,Feature_Usage
evt_15610,usr_003321,sess_b44093b409,2026-08-06 12:30:29,app_open,15,Splash_Screen
evt_15611,usr_003321,sess_b44093b409,2026-08-06 12:31:00,signup_initiated,40,Auth_Modal
evt_15612,usr_003322,sess_a936f3c79a,2026-07-07 01:11:33,app_open,15,Splash_Screen
evt_15613,usr_003322,sess_a936f3c79a,2026-07-07 01:11:55,signup_initiated,40,Auth_Modal
evt_15614,usr_003322,sess_a936f3c79a,2026-07-07 01:13:18,signup_completed,75,Auth_Modal
evt_15615,usr_003322,sess_a936f3c79a,2026-07-07 01:14:16,kyc_initiated,110,Identity_Verification
evt_15616,usr_003323,sess_5d2b06ed44,2026-07-18 20:26:18,app_open,15,Splash_Screen
evt_15617,usr_003323,sess_5d2b06ed44,2026-07-18 20:26:47,signup_initiated,40,Auth_Modal
evt_15618,usr_003323,sess_5d2b06ed44,2026-07-18 20:27:59,signup_completed,75,Auth_Modal
evt_15619,usr_003324,sess_f7a9e63c6a,2026-06-17 05:27:14,app_open,15,Splash_Screen
evt_15620,usr_003324,sess_f7a9e63c6a,2026-06-17 05:27:37,signup_initiated,40,Auth_Modal
evt_15621,usr_003325,sess_58d5d25d80,2026-08-05 10:55:37,app_open,15,Splash_Screen
evt_15622,usr_003326,sess_7735829538,2026-07-03 05:07:54,app_open,15,Splash_Screen
evt_15623,usr_003326,sess_7735829538,2026-07-03 05:08:35,signup_initiated,40,Auth_Modal
evt_15624,usr_003327,sess_c458704a7d,2026-06-10 11:26:12,app_open,15,Splash_Screen
evt_15625,usr_003327,sess_c458704a7d,2026-06-10 11:26:44,signup_initiated,40,Auth_Modal
evt_15626,usr_003327,sess_c458704a7d,2026-06-10 11:27:30,signup_completed,75,Auth_Modal
evt_15627,usr_003328,sess_55505843fe,2026-08-17 04:13:27,app_open,15,Splash_Screen
evt_15628,usr_003328,sess_55505843fe,2026-08-17 04:13:40,signup_initiated,40,Auth_Modal
evt_15629,usr_003329,sess_cf3f0a040a,2026-07-16 04:00:05,app_open,15,Splash_Screen
evt_15630,usr_003329,sess_cf3f0a040a,2026-07-16 04:00:44,signup_initiated,40,Auth_Modal
evt_15631,usr_003329,sess_cf3f0a040a,2026-07-16 04:02:08,signup_completed,75,Auth_Modal
evt_15632,usr_003329,sess_cf3f0a040a,2026-07-16 04:02:55,kyc_initiated,110,Identity_Verification
evt_15633,usr_003329,sess_cf3f0a040a,2026-07-16 04:04:00,kyc_completed,240,Identity_Verification
evt_15634,usr_003329,sess_cf3f0a040a,2026-07-16 04:05:51,first_core_action,320,Core_Dashboard
evt_15635,usr_003329,sess_7746643c57,2026-07-17 06:20:05,app_open,18,Home_Feed
evt_15636,usr_003329,sess_7746643c57,2026-07-17 06:22:44,repeat_action,210,Feature_Usage
evt_15637,usr_003330,sess_2c9f10620d,2026-08-20 15:17:20,app_open,15,Splash_Screen
evt_15638,usr_003330,sess_2c9f10620d,2026-08-20 15:17:30,signup_initiated,40,Auth_Modal
evt_15639,usr_003330,sess_2c9f10620d,2026-08-20 15:18:43,signup_completed,75,Auth_Modal
evt_15640,usr_003330,sess_2c9f10620d,2026-08-20 15:19:11,kyc_initiated,110,Identity_Verification
evt_15641,usr_003331,sess_4797ba4715,2026-06-17 04:31:54,app_open,15,Splash_Screen
evt_15642,usr_003331,sess_4797ba4715,2026-06-17 04:32:18,signup_initiated,40,Auth_Modal
evt_15643,usr_003331,sess_4797ba4715,2026-06-17 04:33:09,signup_completed,75,Auth_Modal
evt_15644,usr_003331,sess_4797ba4715,2026-06-17 04:34:03,kyc_initiated,110,Identity_Verification
evt_15645,usr_003332,sess_e85f0d1211,2026-06-21 17:53:37,app_open,15,Splash_Screen
evt_15646,usr_003332,sess_e85f0d1211,2026-06-21 17:53:49,signup_initiated,40,Auth_Modal
evt_15647,usr_003332,sess_e85f0d1211,2026-06-21 17:54:34,signup_completed,75,Auth_Modal
evt_15648,usr_003332,sess_e85f0d1211,2026-06-21 17:55:19,kyc_initiated,110,Identity_Verification
evt_15649,usr_003332,sess_e85f0d1211,2026-06-21 17:56:50,kyc_completed,240,Identity_Verification
evt_15650,usr_003332,sess_e85f0d1211,2026-06-21 17:57:49,first_core_action,320,Core_Dashboard
evt_15651,usr_003332,sess_1ee85e2f8f,2026-06-24 19:55:37,app_open,18,Home_Feed
evt_15652,usr_003332,sess_1ee85e2f8f,2026-06-24 19:58:14,repeat_action,210,Feature_Usage
evt_15653,usr_003332,sess_a1ad52f554,2026-06-29 01:07:37,app_open,18,Home_Feed
evt_15654,usr_003332,sess_a1ad52f554,2026-06-29 01:08:28,repeat_action,210,Feature_Usage
evt_15655,usr_003332,sess_2d88db0efe,2026-07-06 01:17:37,app_open,18,Home_Feed
evt_15656,usr_003332,sess_2d88db0efe,2026-07-06 01:20:54,repeat_action,210,Feature_Usage
evt_15657,usr_003332,sess_65373b8788,2026-07-12 19:09:37,app_open,18,Home_Feed
evt_15658,usr_003332,sess_65373b8788,2026-07-12 19:11:47,repeat_action,210,Feature_Usage
evt_15659,usr_003333,sess_6531c85905,2026-06-07 18:20:10,app_open,15,Splash_Screen
evt_15660,usr_003333,sess_6531c85905,2026-06-07 18:20:27,signup_initiated,40,Auth_Modal
evt_15661,usr_003334,sess_8350943232,2026-08-15 13:41:18,app_open,15,Splash_Screen
evt_15662,usr_003334,sess_8350943232,2026-08-15 13:41:37,signup_initiated,40,Auth_Modal
evt_15663,usr_003335,sess_767bea2de9,2026-08-08 14:38:41,app_open,15,Splash_Screen
evt_15664,usr_003335,sess_767bea2de9,2026-08-08 14:39:24,signup_initiated,40,Auth_Modal
evt_15665,usr_003335,sess_767bea2de9,2026-08-08 14:40:20,signup_completed,75,Auth_Modal
evt_15666,usr_003335,sess_767bea2de9,2026-08-08 14:41:06,kyc_initiated,110,Identity_Verification
evt_15667,usr_003335,sess_767bea2de9,2026-08-08 14:42:44,kyc_completed,240,Identity_Verification
evt_15668,usr_003335,sess_767bea2de9,2026-08-08 14:43:20,first_core_action,320,Core_Dashboard
evt_15669,usr_003335,sess_cf040f8afa,2026-08-10 02:07:41,app_open,18,Home_Feed
evt_15670,usr_003335,sess_cf040f8afa,2026-08-10 02:10:51,repeat_action,210,Feature_Usage
evt_15671,usr_003335,sess_555dc1f10a,2026-08-29 18:04:41,app_open,18,Home_Feed
evt_15672,usr_003335,sess_555dc1f10a,2026-08-29 18:07:58,repeat_action,210,Feature_Usage
evt_15673,usr_003336,sess_2a8c910a53,2026-08-06 06:25:07,app_open,15,Splash_Screen
evt_15674,usr_003336,sess_2a8c910a53,2026-08-06 06:25:23,signup_initiated,40,Auth_Modal
evt_15675,usr_003336,sess_2a8c910a53,2026-08-06 06:26:45,signup_completed,75,Auth_Modal
evt_15676,usr_003337,sess_325da899bd,2026-06-11 00:38:40,app_open,15,Splash_Screen
evt_15677,usr_003337,sess_325da899bd,2026-06-11 00:39:07,signup_initiated,40,Auth_Modal
evt_15678,usr_003337,sess_325da899bd,2026-06-11 00:40:27,signup_completed,75,Auth_Modal
evt_15679,usr_003338,sess_3d19256342,2026-07-22 22:37:09,app_open,15,Splash_Screen
evt_15680,usr_003338,sess_3d19256342,2026-07-22 22:37:46,signup_initiated,40,Auth_Modal
evt_15681,usr_003339,sess_a3a49f3dac,2026-07-19 08:58:46,app_open,15,Splash_Screen
